Tarih;Saat;PTF;SMF;Pozitif Dengesizlik Fiyatı (TL/MWh);Negatif Dengesizlik Fiyatı (TL/MWh);SMF Yön
14.01.2024;10:00;2.245,00;600,00;582,00;2.312,35;Enerji Fazlası
14.01.2024;11:00;2.090,99;100,00;97,00;2.153,72;Enerji Fazlası
14.01.2024;12:00;1.497,98;560,00;543,20;1.542,92;Enerji Fazlası
14.01.2024;13:00;1.497,98;100,00;97,00;1.542,92;Enerji Fazlası
14.01.2024;14:00;2.090,99;5,00;4,85;2.153,72;Enerji Fazlası
14.01.2024;15:00;2.199,01;700,00;679,00;2.264,98;Enerji Fazlası
14.01.2024;16:00;2.499,01;650,00;630,50;2.573,98;Enerji Fazlası
14.01.2024;17:00;2.690,01;1.874,00;1.817,78;2.770,71;Enerji Fazlası
14.01.2024;18:00;2.648,00;2.201,00;2.134,97;2.727,44;Enerji Fazlası
14.01.2024;19:00;2.547,24;2.547,24;2.470,82;2.623,66;Enerji Fazlası
14.01.2024;20:00;2.440,01;2.215,01;2.148,56;2.513,21;Enerji Fazlası
14.01.2024;21:00;2.395,49;1.875,00;1.818,75;2.467,35;Enerji Fazlası
14.01.2024;22:00;2.245,00;1.800,00;1.746,00;2.312,35;Enerji Fazlası
14.01.2024;23:00;2.099,01;1.800,00;1.746,00;2.161,98;Enerji Fazlası
15.01.2024;00:00;2.149,01;1.650,12;1.600,62;2.213,48;Enerji Fazlası
15.01.2024;01:00;1.248,99;700,00;679,00;1.286,46;Enerji Fazlası
15.01.2024;02:00;1.188,88;940,88;912,65;1.224,55;Enerji Fazlası
15.01.2024;03:00;1.188,88;1.183,88;1.148,36;1.224,55;Enerji Fazlası
15.01.2024;04:00;1.000,01;1.000,01;970,01;1.030,01;Enerji Fazlası
15.01.2024;05:00;1.188,88;1.188,88;1.153,21;1.224,55;Enerji Fazlası
15.01.2024;06:00;1.248,99;1.600,00;1.211,52;1.648,00;Enerji Açığı
15.01.2024;07:00;1.397,99;2.400,00;1.356,05;2.472,00;Enerji Açığı
15.01.2024;08:00;2.599,99;2.694,05;2.521,99;2.774,87;Enerji Açığı
15.01.2024;09:00;2.690,00;2.698,01;2.609,30;2.778,95;Enerji Açığı
15.01.2024;10:00;2.599,98;2.696,51;2.521,98;2.777,41;Enerji Açığı
15.01.2024;11:00;2.588,14;2.696,51;2.510,50;2.777,41;Enerji Açığı
15.01.2024;12:00;1.905,01;2.693,02;1.847,86;2.773,81;Enerji Açığı
15.01.2024;13:00;1.800,00;2.693,01;1.746,00;2.773,80;Enerji Açığı
15.01.2024;14:00;1.900,00;2.694,03;1.843,00;2.774,85;Enerji Açığı
15.01.2024;15:00;2.287,23;2.694,00;2.218,61;2.774,82;Enerji Açığı
15.01.2024;16:00;2.564,36;2.694,00;2.487,43;2.774,82;Enerji Açığı
15.01.2024;17:00;2.700,00;2.700,00;2.619,00;2.781,00;Enerji Açığı
15.01.2024;18:00;2.649,00;2.694,03;2.569,53;2.774,85;Enerji Açığı
15.01.2024;19:00;2.327,82;2.677,80;2.257,99;2.758,13;Enerji Açığı
15.01.2024;20:00;2.375,00;2.375,00;2.303,75;2.446,25;Enerji Açığı
15.01.2024;21:00;2.415,31;2.415,31;2.342,85;2.487,77;Enerji Açığı
15.01.2024;22:00;1.800,00;1.800,00;1.746,00;1.854,00;Enerji Fazlası
15.01.2024;23:00;1.056,99;700,00;679,00;1.088,70;Enerji Fazlası
16.01.2024;00:00;1.449,99;1.449,99;1.406,49;1.493,49;Enerji Fazlası
16.01.2024;01:00;1.248,98;1.248,98;1.211,51;1.286,45;Enerji Fazlası
16.01.2024;02:00;1.057,00;1.057,00;1.025,29;1.088,71;Enerji Fazlası
16.01.2024;03:00;1.000,01;1.178,00;970,01;1.213,34;Enerji Açığı
16.01.2024;04:00;1.000,01;1.178,00;970,01;1.213,34;Enerji Açığı
16.01.2024;05:00;1.188,88;1.450,67;1.153,21;1.494,19;Enerji Açığı
16.01.2024;06:00;1.032,87;1.178,00;1.001,88;1.213,34;Enerji Açığı
16.01.2024;07:00;1.248,99;2.000,00;1.211,52;2.060,00;Enerji Açığı
16.01.2024;08:00;2.173,22;2.690,00;2.108,02;2.770,70;Enerji Açığı
16.01.2024;09:00;2.250,00;2.693,00;2.182,50;2.773,79;Enerji Açığı
16.01.2024;10:00;2.250,00;2.598,76;2.182,50;2.676,72;Enerji Açığı
16.01.2024;11:00;2.500,00;2.694,03;2.425,00;2.774,85;Enerji Açığı
16.01.2024;12:00;2.289,99;2.693,00;2.221,29;2.773,79;Enerji Açığı
16.01.2024;13:00;2.623,72;2.694,04;2.545,01;2.774,86;Enerji Açığı
16.01.2024;14:00;2.626,27;2.694,05;2.547,48;2.774,87;Enerji Açığı
16.01.2024;15:00;2.649,00;2.693,02;2.569,53;2.773,81;Enerji Açığı
16.01.2024;16:00;2.687,11;2.693,02;2.606,50;2.773,81;Enerji Açığı
16.01.2024;17:00;2.700,00;2.700,00;2.619,00;2.781,00;Enerji Açığı
16.01.2024;18:00;2.649,00;2.693,02;2.569,53;2.773,81;Enerji Açığı
16.01.2024;19:00;2.489,99;2.010,00;1.949,70;2.564,69;Enerji Fazlası
16.01.2024;20:00;2.299,99;1.751,00;1.698,47;2.368,99;Enerji Fazlası
16.01.2024;21:00;2.416,22;2.000,00;1.940,00;2.488,71;Enerji Fazlası
16.01.2024;22:00;2.300,01;2.000,01;1.940,01;2.369,01;Enerji Fazlası
16.01.2024;23:00;2.287,23;1.890,23;1.833,52;2.355,85;Enerji Fazlası
17.01.2024;00:00;2.199,99;1.875,00;1.818,75;2.265,99;Enerji Fazlası
17.01.2024;01:00;2.194,00;1.878,00;1.821,66;2.259,82;Enerji Fazlası
17.01.2024;02:00;2.138,34;1.751,00;1.698,47;2.202,49;Enerji Fazlası
17.01.2024;03:00;2.099,99;1.751,00;1.698,47;2.162,99;Enerji Fazlası
17.01.2024;04:00;1.968,00;1.918,00;1.860,46;2.027,04;Enerji Fazlası
17.01.2024;05:00;2.193,99;1.751,00;1.698,47;2.259,81;Enerji Fazlası
17.01.2024;06:00;2.398,99;1.700,00;1.649,00;2.470,96;Enerji Fazlası
17.01.2024;07:00;2.600,01;1.751,00;1.698,47;2.678,01;Enerji Fazlası
17.01.2024;08:00;2.700,00;2.100,00;2.037,00;2.781,00;Enerji Fazlası
17.01.2024;09:00;2.700,00;2.700,00;2.619,00;2.781,00;Enerji Açığı
17.01.2024;10:00;2.700,00;2.700,00;2.619,00;2.781,00;Enerji Açığı
17.01.2024;11:00;2.700,00;2.700,00;2.619,00;2.781,00;Enerji Açığı
17.01.2024;12:00;2.641,77;2.641,77;2.562,52;2.721,02;Enerji Açığı
17.01.2024;13:00;2.634,29;2.136,29;2.072,20;2.713,32;Enerji Fazlası
17.01.2024;14:00;2.626,27;2.000,00;1.940,00;2.705,06;Enerji Fazlası
17.01.2024;15:00;2.649,01;1.700,00;1.649,00;2.728,48;Enerji Fazlası
17.01.2024;16:00;2.700,00;1.751,00;1.698,47;2.781,00;Enerji Fazlası
17.01.2024;17:00;2.700,00;2.700,00;2.619,00;2.781,00;Enerji Açığı
17.01.2024;18:00;2.700,00;2.700,00;2.619,00;2.781,00;Enerji Açığı
17.01.2024;19:00;2.674,92;2.674,92;2.594,67;2.755,17;Enerji Açığı
17.01.2024;20:00;2.499,99;2.499,99;2.424,99;2.574,99;Enerji Açığı
17.01.2024;21:00;2.390,24;2.390,24;2.318,53;2.461,95;Dengede
17.01.2024;22:00;2.281,92;2.380,00;2.213,46;2.451,40;Enerji Açığı
17.01.2024;23:00;2.193,99;2.350,00;2.128,17;2.420,50;Enerji Açığı
18.01.2024;00:00;2.302,00;2.452,00;2.232,94;2.525,56;Enerji Açığı
18.01.2024;01:00;2.245,00;2.693,00;2.177,65;2.773,79;Enerji Açığı
18.01.2024;02:00;1.248,98;1.900,00;1.211,51;1.957,00;Enerji Açığı
18.01.2024;03:00;1.248,98;1.440,39;1.211,51;1.483,60;Enerji Açığı
18.01.2024;04:00;1.233,61;1.233,61;1.196,60;1.270,62;Dengede
18.01.2024;05:00;1.057,00;1.057,00;1.025,29;1.088,71;Enerji Fazlası
18.01.2024;06:00;1.000,00;560,00;543,20;1.030,00;Enerji Fazlası
18.01.2024;07:00;1.771,99;560,00;543,20;1.825,15;Enerji Fazlası
18.01.2024;08:00;2.626,26;1.700,00;1.649,00;2.705,05;Enerji Fazlası
18.01.2024;09:00;2.700,00;2.200,00;2.134,00;2.781,00;Enerji Fazlası
18.01.2024;10:00;2.590,00;1.600,00;1.552,00;2.667,70;Enerji Fazlası
18.01.2024;11:00;2.499,67;1.700,00;1.649,00;2.574,66;Enerji Fazlası
18.01.2024;12:00;1.901,22;700,00;679,00;1.958,26;Enerji Fazlası
18.01.2024;13:00;2.000,00;2.250,00;1.940,00;2.317,50;Enerji Açığı
18.01.2024;14:00;2.325,00;1.700,00;1.649,00;2.394,75;Enerji Fazlası
18.01.2024;15:00;2.228,28;2.228,28;2.161,43;2.295,13;Enerji Açığı
18.01.2024;16:00;2.482,34;2.500,00;2.407,87;2.575,00;Enerji Açığı
18.01.2024;17:00;2.687,10;2.693,00;2.606,49;2.773,79;Enerji Açığı
18.01.2024;18:00;2.589,99;1.901,00;1.843,97;2.667,69;Enerji Fazlası
18.01.2024;19:00;2.050,00;2.040,00;1.978,80;2.111,50;Enerji Fazlası
18.01.2024;20:00;2.100,00;2.100,00;2.037,00;2.163,00;Enerji Açığı
18.01.2024;21:00;2.100,00;2.000,00;1.940,00;2.163,00;Enerji Fazlası
18.01.2024;22:00;1.325,00;560,00;543,20;1.364,75;Enerji Fazlası
18.01.2024;23:00;1.233,61;300,00;291,00;1.270,62;Enerji Fazlası
19.01.2024;00:00;1.232,61;560,00;543,20;1.269,59;Enerji Fazlası
19.01.2024;01:00;1.232,61;852,61;827,03;1.269,59;Enerji Fazlası
19.01.2024;02:00;1.232,61;700,00;679,00;1.269,59;Enerji Fazlası
19.01.2024;03:00;900,00;900,00;873,00;927,00;Dengede
19.01.2024;04:00;1.000,01;1.000,01;970,01;1.030,01;Dengede
19.01.2024;05:00;1.229,62;1.229,62;1.192,73;1.266,51;Dengede
19.01.2024;06:00;1.229,62;1.350,00;1.192,73;1.390,50;Enerji Açığı
19.01.2024;07:00;1.489,98;1.489,00;1.444,33;1.534,68;Enerji Fazlası
19.01.2024;08:00;2.399,00;1.700,00;1.649,00;2.470,97;Enerji Fazlası
19.01.2024;09:00;2.626,27;2.693,02;2.547,48;2.773,81;Enerji Açığı
19.01.2024;10:00;2.489,00;2.693,00;2.414,33;2.773,79;Enerji Açığı
19.01.2024;11:00;2.208,01;2.693,01;2.141,77;2.773,80;Enerji Açığı
19.01.2024;12:00;1.232,61;1.989,00;1.195,63;2.048,67;Enerji Açığı
19.01.2024;13:00;1.188,00;1.188,00;1.152,36;1.223,64;Enerji Fazlası
19.01.2024;14:00;1.800,00;2.100,00;1.746,00;2.163,00;Enerji Açığı
19.01.2024;15:00;1.925,17;2.300,00;1.867,41;2.369,00;Enerji Açığı
19.01.2024;16:00;2.424,99;1.924,99;1.867,24;2.497,74;Enerji Fazlası
19.01.2024;17:00;2.590,00;2.090,00;2.027,30;2.667,70;Enerji Fazlası
19.01.2024;18:00;2.619,67;2.693,01;2.541,08;2.773,80;Enerji Açığı
19.01.2024;19:00;2.400,00;2.400,00;2.328,00;2.472,00;Enerji Açığı
19.01.2024;20:00;2.399,98;1.899,98;1.842,98;2.471,98;Enerji Fazlası
19.01.2024;21:00;2.398,99;1.850,00;1.794,50;2.470,96;Enerji Fazlası
19.01.2024;22:00;2.000,01;1.611,00;1.562,67;2.060,01;Enerji Fazlası
19.01.2024;23:00;1.948,01;630,00;611,10;2.006,45;Enerji Fazlası
20.01.2024;00:00;2.000,00;700,00;679,00;2.060,00;Enerji Fazlası
20.01.2024;01:00;1.490,00;700,00;679,00;1.534,70;Enerji Fazlası
20.01.2024;02:00;1.900,01;2.100,00;1.843,01;2.163,00;Enerji Açığı
20.01.2024;03:00;1.489,98;1.214,98;1.178,53;1.534,68;Enerji Fazlası
20.01.2024;04:00;1.500,01;1.225,01;1.188,26;1.545,01;Enerji Fazlası
20.01.2024;05:00;2.149,99;1.249,99;1.212,49;2.214,49;Enerji Fazlası
20.01.2024;06:00;2.327,83;2.127,83;2.064,00;2.397,66;Enerji Fazlası
20.01.2024;07:00;2.150,00;700,00;679,00;2.214,50;Enerji Fazlası
20.01.2024;08:00;2.188,34;700,00;679,00;2.253,99;Enerji Fazlası
20.01.2024;09:00;2.356,00;2.000,00;1.940,00;2.426,68;Enerji Fazlası
20.01.2024;10:00;2.290,00;1.280,00;1.241,60;2.358,70;Enerji Fazlası
20.01.2024;11:00;2.290,00;1.800,00;1.746,00;2.358,70;Enerji Fazlası
20.01.2024;12:00;1.901,21;1.502,32;1.457,25;1.958,25;Enerji Fazlası
20.01.2024;13:00;1.999,99;1.999,99;1.939,99;2.059,99;Enerji Fazlası
20.01.2024;14:00;1.895,00;2.200,00;1.838,15;2.266,00;Enerji Açığı
20.01.2024;15:00;2.000,01;2.399,99;1.940,01;2.471,99;Enerji Açığı
20.01.2024;16:00;2.362,87;2.162,87;2.097,98;2.433,76;Enerji Fazlası
20.01.2024;17:00;2.489,01;1.550,00;1.503,50;2.563,68;Enerji Fazlası
20.01.2024;18:00;2.649,00;1.999,00;1.939,03;2.728,47;Enerji Fazlası
20.01.2024;19:00;2.500,00;2.100,00;2.037,00;2.575,00;Enerji Fazlası
20.01.2024;20:00;2.500,00;1.389,00;1.347,33;2.575,00;Enerji Fazlası
20.01.2024;21:00;2.449,00;1.755,00;1.702,35;2.522,47;Enerji Fazlası
20.01.2024;22:00;1.324,99;700,00;679,00;1.364,74;Enerji Fazlası
20.01.2024;23:00;1.175,38;1.175,38;1.140,12;1.210,64;Enerji Açığı
21.01.2024;00:00;1.199,99;1.446,75;1.163,99;1.490,15;Enerji Açığı
21.01.2024;01:00;1.049,99;1.592,00;1.018,49;1.639,76;Enerji Açığı
21.01.2024;02:00;1.000,00;1.592,00;970,00;1.639,76;Enerji Açığı
21.01.2024;03:00;999,99;1.446,75;969,99;1.490,15;Enerji Açığı
21.01.2024;04:00;850,67;1.250,67;825,15;1.288,19;Enerji Açığı
21.01.2024;05:00;900,00;1.446,75;873,00;1.490,15;Enerji Açığı
21.01.2024;06:00;1.247,98;1.700,00;1.210,54;1.751,00;Enerji Açığı
21.01.2024;07:00;1.000,01;1.592,00;970,01;1.639,76;Enerji Açığı
21.01.2024;08:00;779,99;779,99;756,59;803,39;Enerji Fazlası
21.01.2024;09:00;1.247,98;1.247,98;1.210,54;1.285,42;Enerji Fazlası
21.01.2024;10:00;1.349,99;1.349,99;1.309,49;1.390,49;Enerji Fazlası
21.01.2024;11:00;1.247,98;1.900,00;1.210,54;1.957,00;Enerji Açığı
21.01.2024;12:00;1.247,98;2.050,00;1.210,54;2.111,50;Enerji Açığı
21.01.2024;13:00;1.247,99;2.400,00;1.210,55;2.472,00;Enerji Açığı
21.01.2024;14:00;1.247,98;2.500,00;1.210,54;2.575,00;Enerji Açığı
21.01.2024;15:00;1.199,99;2.500,00;1.163,99;2.575,00;Enerji Açığı
21.01.2024;16:00;1.145,39;2.498,30;1.111,03;2.573,25;Enerji Açığı
21.01.2024;17:00;1.895,00;2.500,00;1.838,15;2.575,00;Enerji Açığı
21.01.2024;18:00;2.200,00;2.600,00;2.134,00;2.678,00;Enerji Açığı
21.01.2024;19:00;1.900,01;2.541,92;1.843,01;2.618,18;Enerji Açığı
21.01.2024;20:00;1.489,98;2.400,00;1.445,28;2.472,00;Enerji Açığı
21.01.2024;21:00;1.247,99;1.247,99;1.210,55;1.285,43;Enerji Fazlası
21.01.2024;22:00;1.000,00;1.000,00;970,00;1.030,00;Enerji Fazlası
21.01.2024;23:00;498,00;1.350,00;483,06;1.390,50;Enerji Açığı
22.01.2024;00:00;1.247,98;1.247,98;1.210,54;1.285,42;Enerji Açığı
22.01.2024;01:00;780,00;900,00;756,60;927,00;Enerji Açığı
22.01.2024;02:00;255,00;200,00;194,00;262,65;Enerji Fazlası
22.01.2024;03:00;199,87;199,87;193,87;205,87;Enerji Fazlası
22.01.2024;04:00;175,99;175,99;170,71;181,27;Enerji Fazlası
22.01.2024;05:00;199,87;498,00;193,87;512,94;Enerji Açığı
22.01.2024;06:00;500,01;1.142,00;485,01;1.176,26;Enerji Açığı
22.01.2024;07:00;900,00;1.446,75;873,00;1.490,15;Enerji Açığı
22.01.2024;08:00;2.400,00;2.693,01;2.328,00;2.773,80;Enerji Açığı
22.01.2024;09:00;2.687,11;2.695,01;2.606,50;2.775,86;Enerji Açığı
22.01.2024;10:00;2.558,76;2.694,00;2.482,00;2.774,82;Enerji Açığı
22.01.2024;11:00;2.290,00;2.693,01;2.221,30;2.773,80;Enerji Açığı
22.01.2024;12:00;1.350,00;2.098,00;1.309,50;2.160,94;Enerji Açığı
22.01.2024;13:00;1.884,01;2.690,00;1.827,49;2.770,70;Enerji Açığı
22.01.2024;14:00;2.203,00;2.600,00;2.136,91;2.678,00;Enerji Açığı
22.01.2024;15:00;2.203,00;2.298,00;2.136,91;2.366,94;Enerji Açığı
22.01.2024;16:00;2.399,99;2.548,00;2.327,99;2.624,44;Enerji Açığı
22.01.2024;17:00;2.590,00;2.693,00;2.512,30;2.773,79;Enerji Açığı
22.01.2024;18:00;2.590,00;2.590,00;2.512,30;2.667,70;Enerji Açığı
22.01.2024;19:00;2.275,00;1.895,00;1.838,15;2.343,25;Enerji Fazlası
22.01.2024;20:00;2.103,99;2.103,99;2.040,87;2.167,11;Enerji Açığı
22.01.2024;21:00;1.900,01;2.298,90;1.843,01;2.367,87;Enerji Açığı
22.01.2024;22:00;2.149,99;2.269,99;2.085,49;2.338,09;Enerji Açığı
22.01.2024;23:00;1.594,99;2.194,00;1.547,14;2.259,82;Enerji Açığı
23.01.2024;00:00;1.350,00;2.438,00;1.309,50;2.511,14;Enerji Açığı
23.01.2024;01:00;1.489,98;2.500,00;1.445,28;2.575,00;Enerji Açığı
23.01.2024;02:00;1.512,64;2.500,00;1.467,26;2.575,00;Enerji Açığı
23.01.2024;03:00;1.247,99;1.900,00;1.210,55;1.957,00;Enerji Açığı
23.01.2024;04:00;1.248,99;1.248,99;1.211,52;1.286,46;Dengede
23.01.2024;05:00;1.488,01;1.738,01;1.443,37;1.790,15;Enerji Açığı
23.01.2024;06:00;1.512,64;2.438,00;1.467,26;2.511,14;Enerji Açığı
23.01.2024;07:00;2.100,00;2.689,99;2.037,00;2.770,69;Enerji Açığı
23.01.2024;08:00;2.400,00;2.693,00;2.328,00;2.773,79;Enerji Açığı
23.01.2024;09:00;2.577,82;2.695,02;2.500,49;2.775,87;Enerji Açığı
23.01.2024;10:00;2.449,98;2.695,00;2.376,48;2.775,85;Enerji Açığı
23.01.2024;11:00;2.398,99;2.695,01;2.327,02;2.775,86;Enerji Açığı
23.01.2024;12:00;2.000,00;2.600,00;1.940,00;2.678,00;Enerji Açığı
23.01.2024;13:00;2.098,00;2.689,99;2.035,06;2.770,69;Enerji Açığı
23.01.2024;14:00;2.200,00;2.693,00;2.134,00;2.773,79;Enerji Açığı
23.01.2024;15:00;2.399,00;2.693,02;2.327,03;2.773,81;Enerji Açığı
23.01.2024;16:00;2.550,00;2.694,00;2.473,50;2.774,82;Enerji Açığı
23.01.2024;17:00;2.700,00;2.700,00;2.619,00;2.781,00;Enerji Açığı
23.01.2024;18:00;2.700,00;2.700,00;2.619,00;2.781,00;Enerji Açığı
23.01.2024;19:00;2.488,19;2.689,99;2.413,54;2.770,69;Enerji Açığı
23.01.2024;20:00;2.400,00;2.100,00;2.037,00;2.472,00;Enerji Fazlası
23.01.2024;21:00;2.398,99;2.398,99;2.327,02;2.470,96;Dengede
23.01.2024;22:00;2.299,94;1.800,00;1.746,00;2.368,94;Enerji Fazlası
23.01.2024;23:00;2.199,99;2.274,99;2.133,99;2.343,24;Enerji Açığı
24.01.2024;00:00;2.324,99;1.800,00;1.746,00;2.394,74;Enerji Fazlası
24.01.2024;01:00;2.207,00;2.344,00;2.140,79;2.414,32;Enerji Açığı
24.01.2024;02:00;1.754,63;750,00;727,50;1.807,27;Enerji Fazlası
24.01.2024;03:00;1.221,89;560,00;543,20;1.258,55;Enerji Fazlası
24.01.2024;04:00;900,00;500,00;485,00;927,00;Enerji Fazlası
24.01.2024;05:00;900,00;500,00;485,00;927,00;Enerji Fazlası
24.01.2024;06:00;1.232,89;560,00;543,20;1.269,88;Enerji Fazlası
24.01.2024;07:00;2.000,00;700,00;679,00;2.060,00;Enerji Fazlası
24.01.2024;08:00;2.649,01;2.689,98;2.569,54;2.770,68;Enerji Açığı
24.01.2024;09:00;2.649,00;2.693,02;2.569,53;2.773,81;Enerji Açığı
24.01.2024;10:00;2.349,99;2.689,98;2.279,49;2.770,68;Enerji Açığı
24.01.2024;11:00;2.206,99;2.350,00;2.140,78;2.420,50;Enerji Açığı
24.01.2024;12:00;1.232,88;630,00;611,10;1.269,87;Enerji Fazlası
24.01.2024;13:00;1.232,89;500,00;485,00;1.269,88;Enerji Fazlası
24.01.2024;14:00;2.205,99;560,00;543,20;2.272,17;Enerji Fazlası
24.01.2024;15:00;2.275,00;630,00;611,10;2.343,25;Enerji Fazlası
24.01.2024;16:00;2.206,99;1.969,00;1.909,93;2.273,20;Enerji Fazlası
24.01.2024;17:00;2.650,00;2.150,00;2.085,50;2.729,50;Enerji Fazlası
24.01.2024;18:00;2.700,00;2.700,00;2.619,00;2.781,00;Enerji Açığı
24.01.2024;19:00;2.549,99;2.549,99;2.473,49;2.626,49;Enerji Açığı
24.01.2024;20:00;2.488,99;2.100,00;2.037,00;2.563,66;Enerji Fazlası
24.01.2024;21:00;2.388,99;2.388,99;2.317,32;2.460,66;Dengede
24.01.2024;22:00;2.245,59;2.245,59;2.178,22;2.312,96;Dengede
24.01.2024;23:00;2.194,19;2.294,19;2.128,36;2.363,02;Enerji Açığı
25.01.2024;00:00;2.397,00;2.200,00;2.134,00;2.468,91;Enerji Fazlası
25.01.2024;01:00;2.400,01;2.001,12;1.941,09;2.472,01;Enerji Fazlası
25.01.2024;02:00;2.189,19;2.189,19;2.123,51;2.254,87;Enerji Açığı
25.01.2024;03:00;2.149,99;2.149,99;2.085,49;2.214,49;Enerji Açığı
25.01.2024;04:00;1.999,89;1.999,89;1.939,89;2.059,89;Enerji Açığı
25.01.2024;05:00;2.050,00;2.050,00;1.988,50;2.111,50;Enerji Açığı
25.01.2024;06:00;2.189,18;1.751,00;1.698,47;2.254,86;Enerji Fazlası
25.01.2024;07:00;2.100,00;2.400,00;2.037,00;2.472,00;Enerji Açığı
25.01.2024;08:00;2.482,18;1.800,00;1.746,00;2.556,65;Enerji Fazlası
25.01.2024;09:00;2.482,19;2.482,19;2.407,72;2.556,66;Enerji Açığı
25.01.2024;10:00;2.350,00;1.800,00;1.746,00;2.420,50;Enerji Fazlası
25.01.2024;11:00;2.299,01;1.618,00;1.569,46;2.367,98;Enerji Fazlası
25.01.2024;12:00;2.089,99;1.500,00;1.455,00;2.152,69;Enerji Fazlası
25.01.2024;13:00;2.148,98;1.751,00;1.698,47;2.213,45;Enerji Fazlası
25.01.2024;14:00;2.189,19;2.000,00;1.940,00;2.254,87;Enerji Fazlası
25.01.2024;15:00;2.281,99;2.282,00;2.213,53;2.350,46;Enerji Açığı
25.01.2024;16:00;2.482,19;2.482,19;2.407,72;2.556,66;Enerji Açığı
25.01.2024;17:00;2.700,00;2.700,00;2.619,00;2.781,00;Enerji Açığı
25.01.2024;18:00;2.700,00;2.700,00;2.619,00;2.781,00;Enerji Açığı
25.01.2024;19:00;2.496,32;2.497,00;2.421,43;2.571,91;Enerji Açığı
25.01.2024;20:00;2.300,00;1.969,00;1.909,93;2.369,00;Enerji Fazlası
25.01.2024;21:00;2.300,01;1.800,00;1.746,00;2.369,01;Enerji Fazlası
25.01.2024;22:00;2.279,98;1.800,00;1.746,00;2.348,38;Enerji Fazlası
25.01.2024;23:00;2.189,18;1.969,00;1.909,93;2.254,86;Enerji Fazlası
26.01.2024;00:00;2.391,04;1.397,04;1.355,13;2.462,77;Enerji Fazlası
26.01.2024;01:00;2.239,99;1.839,99;1.784,79;2.307,19;Enerji Fazlası
26.01.2024;02:00;2.170,00;1.700,00;1.649,00;2.235,10;Enerji Fazlası
26.01.2024;03:00;1.599,99;560,00;543,20;1.647,99;Enerji Fazlası
26.01.2024;04:00;1.487,98;700,00;679,00;1.532,62;Enerji Fazlası
26.01.2024;05:00;1.487,99;1.487,99;1.443,35;1.532,63;Dengede
26.01.2024;06:00;2.144,99;1.150,98;1.116,45;2.209,34;Enerji Fazlası
26.01.2024;07:00;2.200,00;700,00;679,00;2.266,00;Enerji Fazlası
26.01.2024;08:00;2.300,01;1.551,00;1.504,47;2.369,01;Enerji Fazlası
26.01.2024;09:00;2.599,00;2.199,00;2.133,03;2.676,97;Enerji Fazlası
26.01.2024;10:00;2.500,01;2.500,01;2.425,01;2.575,01;Enerji Açığı
26.01.2024;11:00;2.481,00;2.599,00;2.406,57;2.676,97;Enerji Açığı
26.01.2024;12:00;2.103,99;2.452,99;2.040,87;2.526,58;Enerji Açığı
26.01.2024;13:00;1.999,99;2.100,00;1.939,99;2.163,00;Enerji Açığı
26.01.2024;14:00;2.240,00;2.400,00;2.172,80;2.472,00;Enerji Açığı
26.01.2024;15:00;2.274,19;2.549,19;2.205,96;2.625,67;Enerji Açığı
26.01.2024;16:00;2.444,99;2.444,99;2.371,64;2.518,34;Enerji Açığı
26.01.2024;17:00;2.650,01;2.650,01;2.570,51;2.729,51;Enerji Açığı
26.01.2024;18:00;2.647,99;2.647,99;2.568,55;2.727,43;Enerji Açığı
26.01.2024;19:00;2.362,86;1.800,00;1.746,00;2.433,75;Enerji Fazlası
26.01.2024;20:00;2.299,98;1.969,00;1.909,93;2.368,98;Enerji Fazlası
26.01.2024;21:00;2.345,25;1.969,00;1.909,93;2.415,61;Enerji Fazlası
26.01.2024;22:00;2.174,18;1.751,00;1.698,47;2.239,41;Enerji Fazlası
26.01.2024;23:00;1.900,00;1.625,00;1.576,25;1.957,00;Enerji Fazlası
27.01.2024;00:00;1.487,98;1.487,98;1.443,34;1.532,62;Enerji Fazlası
27.01.2024;01:00;2.100,01;2.400,00;2.037,01;2.472,00;Enerji Açığı
27.01.2024;02:00;1.909,99;2.284,99;1.852,69;2.353,54;Enerji Açığı
27.01.2024;03:00;1.249,00;1.423,98;1.211,53;1.466,70;Enerji Açığı
27.01.2024;04:00;1.248,99;1.248,99;1.211,52;1.286,46;Dengede
27.01.2024;05:00;1.454,54;1.454,54;1.410,90;1.498,18;Dengede
27.01.2024;06:00;1.487,99;2.290,00;1.443,35;2.358,70;Enerji Açığı
27.01.2024;07:00;1.487,98;2.000,00;1.443,34;2.060,00;Enerji Açığı
27.01.2024;08:00;2.050,00;2.050,00;1.988,50;2.111,50;Enerji Açığı
27.01.2024;09:00;2.379,99;2.500,00;2.308,59;2.575,00;Enerji Açığı
27.01.2024;10:00;2.349,01;2.424,01;2.278,54;2.496,73;Enerji Açığı
27.01.2024;11:00;2.349,00;1.949,00;1.890,53;2.419,47;Enerji Fazlası
27.01.2024;12:00;2.093,33;650,00;630,50;2.156,13;Enerji Fazlası
27.01.2024;13:00;2.093,33;630,00;611,10;2.156,13;Enerji Fazlası
27.01.2024;14:00;2.141,46;625,00;606,25;2.205,70;Enerji Fazlası
27.01.2024;15:00;2.199,98;625,00;606,25;2.265,98;Enerji Fazlası
27.01.2024;16:00;2.324,99;900,00;873,00;2.394,74;Enerji Fazlası
27.01.2024;17:00;2.549,01;1.800,00;1.746,00;2.625,48;Enerji Fazlası
