Tarih;Saat;PTF;SMF;Pozitif Dengesizlik Fiyatı (TL/MWh);Negatif Dengesizlik Fiyatı (TL/MWh);SMF Yön
21.02.2025;04:00;1.894,99;2.530,05;1.838,14;2.605,95;Enerji Açığı
21.02.2025;05:00;2.111,99;2.546,71;2.048,63;2.623,11;Enerji Açığı
21.02.2025;06:00;2.071,77;2.530,05;2.009,62;2.605,95;Enerji Açığı
21.02.2025;07:00;2.424,01;2.774,01;2.351,29;2.857,23;Enerji Açığı
21.02.2025;08:00;2.980,01;2.999,00;2.890,61;3.088,97;Enerji Açığı
21.02.2025;09:00;2.847,00;2.990,00;2.761,59;3.079,70;Enerji Açığı
21.02.2025;10:00;2.399,98;1.837,00;1.781,89;2.471,98;Enerji Fazlası
21.02.2025;11:00;2.274,99;1.247,00;1.209,59;2.343,24;Enerji Fazlası
21.02.2025;12:00;1.889,97;1.389,97;1.348,27;1.946,67;Enerji Fazlası
21.02.2025;13:00;1.425,00;670,00;649,90;1.467,75;Enerji Fazlası
21.02.2025;14:00;2.100,00;2.300,00;2.037,00;2.369,00;Enerji Açığı
21.02.2025;15:00;2.338,77;1.837,00;1.781,89;2.408,93;Enerji Fazlası
21.02.2025;16:00;2.600,01;1.586,00;1.538,42;2.678,01;Enerji Fazlası
21.02.2025;17:00;2.899,99;1.647,00;1.597,59;2.986,99;Enerji Fazlası
21.02.2025;18:00;2.900,00;2.550,00;2.473,50;2.987,00;Enerji Fazlası
21.02.2025;19:00;2.900,00;2.926,40;2.813,00;3.014,19;Enerji Açığı
21.02.2025;20:00;2.793,90;2.975,00;2.710,08;3.064,25;Enerji Açığı
21.02.2025;21:00;2.481,19;2.788,00;2.406,75;2.871,64;Enerji Açığı
21.02.2025;22:00;2.388,77;1.888,77;1.832,11;2.460,43;Enerji Fazlası
21.02.2025;23:00;2.341,01;2.666,40;2.270,78;2.746,39;Enerji Açığı
22.02.2025;00:00;2.494,01;2.666,40;2.419,19;2.746,39;Enerji Açığı
22.02.2025;01:00;2.486,52;2.534,52;2.411,92;2.610,56;Enerji Açığı
22.02.2025;02:00;1.999,99;1.699,99;1.648,99;2.059,99;Enerji Fazlası
22.02.2025;03:00;1.999,98;1.999,98;1.939,98;2.059,98;Dengede
22.02.2025;04:00;1.889,98;1.889,98;1.833,28;1.946,68;Dengede
22.02.2025;05:00;1.889,98;1.889,98;1.833,28;1.946,68;Dengede
22.02.2025;06:00;2.486,90;2.530,05;2.412,29;2.605,95;Enerji Açığı
22.02.2025;07:00;2.677,78;2.702,83;2.597,45;2.783,91;Enerji Açığı
22.02.2025;08:00;2.949,47;2.974,52;2.860,99;3.063,76;Enerji Açığı
22.02.2025;09:00;2.525,00;2.550,05;2.449,25;2.626,55;Enerji Açığı
22.02.2025;10:00;1.889,98;2.139,98;1.833,28;2.204,18;Enerji Açığı
22.02.2025;11:00;1.889,97;2.337,97;1.833,27;2.408,11;Enerji Açığı
22.02.2025;12:00;1.275,00;1.600,54;1.236,75;1.648,56;Enerji Açığı
22.02.2025;13:00;1.419,14;2.666,40;1.376,57;2.746,39;Enerji Açığı
22.02.2025;14:00;1.685,00;2.666,40;1.634,45;2.746,39;Enerji Açığı
22.02.2025;15:00;1.889,97;2.530,05;1.833,27;2.605,95;Enerji Açığı
22.02.2025;16:00;1.889,97;2.530,05;1.833,27;2.605,95;Enerji Açığı
22.02.2025;17:00;2.274,99;2.530,05;2.206,74;2.605,95;Enerji Açığı
22.02.2025;18:00;2.800,00;2.999,20;2.716,00;3.089,18;Enerji Açığı
22.02.2025;19:00;2.950,00;2.999,40;2.861,50;3.089,38;Enerji Açığı
22.02.2025;20:00;2.899,99;2.999,29;2.812,99;3.089,27;Enerji Açığı
22.02.2025;21:00;2.800,01;2.999,26;2.716,01;3.089,24;Enerji Açığı
22.02.2025;22:00;2.449,99;2.700,00;2.376,49;2.781,00;Enerji Açığı
22.02.2025;23:00;2.387,01;2.666,40;2.315,40;2.746,39;Enerji Açığı
23.02.2025;00:00;2.610,11;2.635,16;2.531,81;2.714,21;Enerji Açığı
23.02.2025;01:00;2.079,99;2.666,40;2.017,59;2.746,39;Enerji Açığı
23.02.2025;02:00;2.425,00;2.999,00;2.352,25;3.088,97;Enerji Açığı
23.02.2025;03:00;2.270,00;2.999,00;2.201,90;3.088,97;Enerji Açığı
23.02.2025;04:00;2.377,33;2.947,00;2.306,01;3.035,41;Enerji Açığı
23.02.2025;05:00;2.398,01;2.999,00;2.326,07;3.088,97;Enerji Açığı
23.02.2025;06:00;2.740,01;2.999,02;2.657,81;3.088,99;Enerji Açığı
23.02.2025;07:00;2.698,00;2.945,00;2.617,06;3.033,35;Enerji Açığı
23.02.2025;08:00;2.099,99;2.530,05;2.036,99;2.605,95;Enerji Açığı
23.02.2025;09:00;1.684,99;2.393,70;1.634,44;2.465,51;Enerji Açığı
23.02.2025;10:00;1.340,40;1.753,63;1.300,19;1.806,24;Enerji Açığı
23.02.2025;11:00;999,99;1.753,63;969,99;1.806,24;Enerji Açığı
23.02.2025;12:00;1.340,39;1.800,00;1.300,18;1.854,00;Enerji Açığı
23.02.2025;13:00;1.581,95;1.800,00;1.534,49;1.854,00;Enerji Açığı
23.02.2025;14:00;1.200,00;1.800,00;1.164,00;1.854,00;Enerji Açığı
23.02.2025;15:00;999,99;2.393,70;969,99;2.465,51;Enerji Açığı
23.02.2025;16:00;1.895,00;2.530,05;1.838,15;2.605,95;Enerji Açığı
23.02.2025;17:00;2.398,01;2.530,05;2.326,07;2.605,95;Enerji Açığı
23.02.2025;18:00;2.698,00;2.947,00;2.617,06;3.035,41;Enerji Açığı
23.02.2025;19:00;2.849,02;2.999,29;2.763,55;3.089,27;Enerji Açığı
23.02.2025;20:00;2.750,00;2.999,26;2.667,50;3.089,24;Enerji Açığı
23.02.2025;21:00;2.600,00;2.999,24;2.522,00;3.089,22;Enerji Açığı
23.02.2025;22:00;2.241,77;2.999,20;2.174,52;3.089,18;Enerji Açığı
23.02.2025;23:00;2.305,00;2.999,02;2.235,85;3.088,99;Enerji Açığı
24.02.2025;00:00;2.487,05;2.666,40;2.412,44;2.746,39;Enerji Açığı
24.02.2025;01:00;2.300,00;2.530,05;2.231,00;2.605,95;Enerji Açığı
24.02.2025;02:00;2.112,99;2.462,99;2.049,60;2.536,88;Enerji Açığı
24.02.2025;03:00;1.999,99;2.393,70;1.939,99;2.465,51;Enerji Açığı
24.02.2025;04:00;2.034,00;2.393,70;1.972,98;2.465,51;Enerji Açığı
24.02.2025;05:00;2.446,68;2.530,05;2.373,28;2.605,95;Enerji Açığı
24.02.2025;06:00;2.549,98;2.575,03;2.473,48;2.652,28;Enerji Açığı
24.02.2025;07:00;2.780,00;2.967,00;2.696,60;3.056,01;Enerji Açığı
24.02.2025;08:00;2.998,99;2.999,29;2.909,02;3.089,27;Enerji Açığı
24.02.2025;09:00;2.896,33;2.999,27;2.809,44;3.089,25;Enerji Açığı
24.02.2025;10:00;2.399,99;2.948,00;2.327,99;3.036,44;Enerji Açığı
24.02.2025;11:00;2.251,62;2.601,62;2.184,07;2.679,67;Enerji Açığı
24.02.2025;12:00;2.127,33;2.127,33;2.063,51;2.191,15;Dengede
24.02.2025;13:00;2.127,34;2.400,00;2.063,52;2.472,00;Enerji Açığı
24.02.2025;14:00;2.099,99;2.400,00;2.036,99;2.472,00;Enerji Açığı
24.02.2025;15:00;2.204,48;1.847,00;1.791,59;2.270,61;Enerji Fazlası
24.02.2025;16:00;2.850,00;1.564,00;1.517,08;2.935,50;Enerji Fazlası
24.02.2025;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
24.02.2025;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
24.02.2025;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
24.02.2025;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
24.02.2025;21:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
24.02.2025;22:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
24.02.2025;23:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
25.02.2025;00:00;2.950,88;2.999,02;2.862,35;3.088,99;Enerji Açığı
25.02.2025;01:00;2.799,99;2.826,39;2.715,99;2.911,18;Enerji Açığı
25.02.2025;02:00;2.600,00;2.600,00;2.522,00;2.678,00;Dengede
25.02.2025;03:00;2.241,57;2.591,57;2.174,32;2.669,32;Enerji Açığı
25.02.2025;04:00;2.078,34;2.514,01;2.015,99;2.589,43;Enerji Açığı
25.02.2025;05:00;2.200,00;2.635,67;2.134,00;2.714,74;Enerji Açığı
25.02.2025;06:00;2.700,00;2.800,00;2.619,00;2.884,00;Enerji Açığı
25.02.2025;07:00;2.924,99;2.999,00;2.837,24;3.088,97;Enerji Açığı
25.02.2025;08:00;2.998,99;2.999,02;2.909,02;3.088,99;Enerji Açığı
25.02.2025;09:00;2.938,12;2.999,05;2.849,98;3.089,02;Enerji Açığı
25.02.2025;10:00;2.800,00;2.999,04;2.716,00;3.089,01;Enerji Açığı
25.02.2025;11:00;2.394,01;2.999,01;2.322,19;3.088,98;Enerji Açığı
25.02.2025;12:00;2.078,33;2.800,00;2.015,98;2.884,00;Enerji Açığı
25.02.2025;13:00;2.294,01;2.729,68;2.225,19;2.811,57;Enerji Açığı
25.02.2025;14:00;2.565,92;2.915,92;2.488,94;3.003,40;Enerji Açığı
25.02.2025;15:00;2.594,01;2.999,00;2.516,19;3.088,97;Enerji Açığı
25.02.2025;16:00;2.980,00;2.999,01;2.890,60;3.088,98;Enerji Açığı
25.02.2025;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
25.02.2025;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
25.02.2025;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
25.02.2025;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
25.02.2025;21:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
25.02.2025;22:00;2.995,01;2.999,03;2.905,16;3.089,00;Enerji Açığı
25.02.2025;23:00;2.929,00;2.999,02;2.841,13;3.088,99;Enerji Açığı
26.02.2025;00:00;2.979,99;1.957,00;1.898,29;3.069,39;Enerji Fazlası
26.02.2025;01:00;2.550,00;2.575,05;2.473,50;2.652,30;Enerji Açığı
26.02.2025;02:00;2.524,61;2.549,66;2.448,87;2.626,15;Enerji Açığı
26.02.2025;03:00;2.079,99;2.429,99;2.017,59;2.502,89;Enerji Açığı
26.02.2025;04:00;2.025,99;2.375,99;1.965,21;2.447,27;Enerji Açığı
26.02.2025;05:00;2.270,00;2.620,00;2.201,90;2.698,60;Enerji Açığı
26.02.2025;06:00;2.447,58;2.883,86;2.374,15;2.970,38;Enerji Açığı
26.02.2025;07:00;2.750,00;2.999,23;2.667,50;3.089,21;Enerji Açığı
26.02.2025;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
26.02.2025;09:00;2.980,00;2.999,63;2.890,60;3.089,62;Enerji Açığı
26.02.2025;10:00;2.566,00;2.999,26;2.489,02;3.089,24;Enerji Açığı
26.02.2025;11:00;2.174,99;2.175,00;2.109,74;2.240,25;Enerji Açığı
26.02.2025;12:00;2.025,99;650,00;630,50;2.086,77;Enerji Fazlası
26.02.2025;13:00;2.026,00;649,99;630,49;2.086,78;Enerji Fazlası
26.02.2025;14:00;2.026,00;750,00;727,50;2.086,78;Enerji Fazlası
26.02.2025;15:00;1.889,98;1.000,00;970,00;1.946,68;Enerji Fazlası
26.02.2025;16:00;2.399,98;1.298,00;1.259,06;2.471,98;Enerji Fazlası
26.02.2025;17:00;3.000,00;2.752,00;2.669,44;3.090,00;Enerji Fazlası
26.02.2025;18:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
26.02.2025;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
26.02.2025;20:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
26.02.2025;21:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
26.02.2025;22:00;2.789,00;2.814,05;2.705,33;2.898,47;Enerji Açığı
26.02.2025;23:00;2.399,99;2.530,05;2.327,99;2.605,95;Enerji Açığı
27.02.2025;00:00;2.889,01;2.889,01;2.802,34;2.975,68;Enerji Açığı
27.02.2025;01:00;2.728,01;2.753,06;2.646,17;2.835,65;Enerji Açığı
27.02.2025;02:00;2.400,01;1.651,00;1.601,47;2.472,01;Enerji Fazlası
27.02.2025;03:00;2.305,00;2.305,00;2.235,85;2.374,15;Dengede
27.02.2025;04:00;2.025,99;851,00;825,47;2.086,77;Enerji Fazlası
27.02.2025;05:00;2.350,00;750,00;727,50;2.420,50;Enerji Fazlası
27.02.2025;06:00;2.459,70;1.651,00;1.601,47;2.533,49;Enerji Fazlası
27.02.2025;07:00;2.839,81;2.839,81;2.754,62;2.925,00;Enerji Açığı
27.02.2025;08:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
27.02.2025;09:00;2.728,01;1.607,00;1.558,79;2.809,85;Enerji Fazlası
27.02.2025;10:00;2.112,82;901,00;873,97;2.176,20;Enerji Fazlası
27.02.2025;11:00;2.349,97;650,00;630,50;2.420,47;Enerji Fazlası
27.02.2025;12:00;1.889,97;575,00;557,75;1.946,67;Enerji Fazlası
27.02.2025;13:00;2.040,00;649,99;630,49;2.101,20;Enerji Fazlası
27.02.2025;14:00;2.296,00;750,00;727,50;2.364,88;Enerji Fazlası
27.02.2025;15:00;2.399,99;1.000,00;970,00;2.471,99;Enerji Fazlası
27.02.2025;16:00;2.499,89;1.000,00;970,00;2.574,89;Enerji Fazlası
27.02.2025;17:00;2.979,99;2.299,00;2.230,03;3.069,39;Enerji Fazlası
27.02.2025;18:00;3.000,00;2.101,11;2.038,08;3.090,00;Enerji Fazlası
27.02.2025;19:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
27.02.2025;20:00;2.850,01;2.550,01;2.473,51;2.935,51;Enerji Fazlası
27.02.2025;21:00;2.849,90;2.549,90;2.473,40;2.935,40;Enerji Fazlası
27.02.2025;22:00;2.440,30;2.440,30;2.367,09;2.513,51;Dengede
27.02.2025;23:00;2.530,01;2.555,06;2.454,11;2.631,71;Enerji Açığı
28.02.2025;00:00;2.728,00;1.957,00;1.898,29;2.809,84;Enerji Fazlası
28.02.2025;01:00;2.426,19;1.957,00;1.898,29;2.498,98;Enerji Fazlası
28.02.2025;02:00;2.249,98;2.249,98;2.182,48;2.317,48;Dengede
28.02.2025;03:00;2.159,01;2.159,01;2.094,24;2.223,78;Dengede
28.02.2025;04:00;2.159,01;2.409,01;2.094,24;2.481,28;Enerji Açığı
28.02.2025;05:00;2.300,00;2.700,00;2.231,00;2.781,00;Enerji Açığı
28.02.2025;06:00;2.600,01;2.666,40;2.522,01;2.746,39;Enerji Açığı
28.02.2025;07:00;2.800,00;2.999,00;2.716,00;3.088,97;Enerji Açığı
28.02.2025;08:00;2.975,00;2.698,00;2.617,06;3.064,25;Enerji Fazlası
28.02.2025;09:00;3.000,00;2.698,00;2.617,06;3.090,00;Enerji Fazlası
28.02.2025;10:00;2.825,00;1.957,00;1.898,29;2.909,75;Enerji Fazlası
28.02.2025;11:00;2.899,01;1.751,00;1.698,47;2.985,98;Enerji Fazlası
28.02.2025;12:00;2.458,43;1.651,00;1.601,47;2.532,18;Enerji Fazlası
28.02.2025;13:00;2.398,01;1.651,00;1.601,47;2.469,95;Enerji Fazlası
28.02.2025;14:00;2.929,01;2.529,01;2.453,14;3.016,88;Enerji Fazlası
28.02.2025;15:00;2.881,77;2.691,77;2.611,02;2.968,22;Enerji Fazlası
28.02.2025;16:00;3.000,00;2.850,00;2.764,50;3.090,00;Enerji Fazlası
28.02.2025;17:00;3.000,00;3.000,00;2.910,00;3.090,00;Enerji Açığı
28.02.2025;18:00;2.949,00;1.751,00;1.698,47;3.037,47;Enerji Fazlası
28.02.2025;19:00;2.929,01;2.439,01;2.365,84;3.016,88;Enerji Fazlası
28.02.2025;20:00;2.788,77;2.788,77;2.705,11;2.872,43;Dengede
28.02.2025;21:00;2.735,58;2.800,00;2.653,51;2.884,00;Enerji Açığı
28.02.2025;22:00;2.200,00;2.800,00;2.134,00;2.884,00;Enerji Açığı
28.02.2025;23:00;2.446,61;2.846,61;2.373,21;2.932,01;Enerji Açığı
01.03.2025;00:00;2.796,01;2.822,41;2.712,13;2.907,08;Enerji Açığı
01.03.2025;01:00;2.634,44;2.800,00;2.555,41;2.884,00;Enerji Açığı
01.03.2025;02:00;2.525,00;2.666,40;2.449,25;2.746,39;Enerji Açığı
01.03.2025;03:00;2.749,99;2.776,39;2.667,49;2.859,68;Enerji Açığı
01.03.2025;04:00;2.818,38;2.844,78;2.733,83;2.930,12;Enerji Açığı
01.03.2025;05:00;2.818,38;2.950,00;2.733,83;3.038,50;Enerji Açığı
01.03.2025;06:00;2.750,00;2.850,00;2.667,50;2.935,50;Enerji Açığı
01.03.2025;07:00;2.399,98;2.399,98;2.327,98;2.471,98;Dengede
01.03.2025;08:00;2.825,00;1.742,00;1.689,74;2.909,75;Enerji Fazlası
01.03.2025;09:00;2.388,38;1.501,00;1.455,97;2.460,03;Enerji Fazlası
01.03.2025;10:00;2.388,39;650,00;630,50;2.460,04;Enerji Fazlası
01.03.2025;11:00;2.150,62;649,99;630,49;2.215,14;Enerji Fazlası
01.03.2025;12:00;1.800,00;500,00;485,00;1.854,00;Enerji Fazlası
01.03.2025;13:00;1.889,98;649,99;630,49;1.946,68;Enerji Fazlası
01.03.2025;14:00;2.025,98;649,99;630,49;2.086,76;Enerji Fazlası
01.03.2025;15:00;1.889,98;1.889,98;1.833,28;1.946,68;Enerji Fazlası
01.03.2025;16:00;1.750,00;2.100,00;1.697,50;2.163,00;Enerji Açığı
01.03.2025;17:00;2.796,00;2.999,01;2.712,12;3.088,98;Enerji Açığı
01.03.2025;18:00;2.950,01;2.999,20;2.861,51;3.089,18;Enerji Açığı
01.03.2025;19:00;2.943,01;2.643,01;2.563,72;3.031,30;Enerji Fazlası
01.03.2025;20:00;2.949,99;2.999,00;2.861,49;3.088,97;Enerji Açığı
01.03.2025;21:00;2.950,00;2.797,00;2.713,09;3.038,50;Enerji Fazlası
01.03.2025;22:00;2.399,99;1.551,00;1.504,47;2.471,99;Enerji Fazlası
01.03.2025;23:00;2.449,99;1.742,00;1.689,74;2.523,49;Enerji Fazlası
02.03.2025;00:00;2.750,00;1.847,00;1.791,59;2.832,50;Enerji Fazlası
02.03.2025;01:00;2.600,01;1.847,00;1.791,59;2.678,01;Enerji Fazlası
02.03.2025;02:00;2.399,99;1.847,00;1.791,59;2.471,99;Enerji Fazlası
02.03.2025;03:00;2.517,30;2.517,30;2.441,78;2.592,82;Dengede
02.03.2025;04:00;2.873,01;2.985,00;2.786,82;3.074,55;Enerji Açığı
02.03.2025;05:00;2.851,26;2.999,00;2.765,72;3.088,97;Enerji Açığı
02.03.2025;06:00;2.850,00;2.995,00;2.764,50;3.084,85;Enerji Açığı
02.03.2025;07:00;2.375,00;1.847,00;1.791,59;2.446,25;Enerji Fazlası
02.03.2025;08:00;1.889,98;1.689,98;1.639,28;1.946,68;Enerji Fazlası
02.03.2025;09:00;1.889,98;600,00;582,00;1.946,68;Enerji Fazlası
02.03.2025;10:00;1.348,40;0,00;0,00;1.388,85;Enerji Fazlası
02.03.2025;11:00;500,01;0,00;0,00;515,01;Enerji Fazlası
02.03.2025;12:00;977,72;0,00;0,00;1.007,05;Enerji Fazlası
02.03.2025;13:00;1.400,00;1,00;0,97;1.442,00;Enerji Fazlası
02.03.2025;14:00;1.399,99;4,00;3,88;1.441,99;Enerji Fazlası
02.03.2025;15:00;1.424,99;1.507,22;1.382,24;1.552,44;Enerji Açığı
02.03.2025;16:00;2.349,99;2.666,40;2.279,49;2.746,39;Enerji Açığı
02.03.2025;17:00;2.600,11;2.997,00;2.522,11;3.086,91;Enerji Açığı
02.03.2025;18:00;2.945,99;2.999,01;2.857,61;3.088,98;Enerji Açığı
02.03.2025;19:00;2.788,38;2.814,78;2.704,73;2.899,22;Enerji Açığı
02.03.2025;20:00;2.799,99;2.995,00;2.715,99;3.084,85;Enerji Açığı
02.03.2025;21:00;2.534,80;1.742,00;1.689,74;2.610,84;Enerji Fazlası
02.03.2025;22:00;1.927,00;1.190,00;1.154,30;1.984,81;Enerji Fazlası
02.03.2025;23:00;2.348,38;884,00;857,48;2.418,83;Enerji Fazlası
03.03.2025;00:00;2.596,28;1.073,00;1.040,81;2.674,17;Enerji Fazlası
03.03.2025;01:00;2.299,99;675,00;654,75;2.368,99;Enerji Fazlası
03.03.2025;02:00;2.283,79;650,00;630,50;2.352,30;Enerji Fazlası
03.03.2025;03:00;1.889,98;675,00;654,75;1.946,68;Enerji Fazlası
03.03.2025;04:00;2.270,00;2.270,00;2.201,90;2.338,10;Dengede
03.03.2025;05:00;2.371,23;1.055,00;1.023,35;2.442,37;Enerji Fazlası
03.03.2025;06:00;2.300,00;2.100,00;2.037,00;2.369,00;Enerji Fazlası
03.03.2025;07:00;1.889,98;750,00;727,50;1.946,68;Enerji Fazlası
03.03.2025;08:00;2.929,00;1.757,00;1.704,29;3.016,87;Enerji Fazlası
03.03.2025;09:00;2.949,99;2.944,99;2.856,64;3.038,49;Enerji Fazlası
03.03.2025;10:00;2.860,09;2.400,00;2.328,00;2.945,89;Enerji Fazlası
03.03.2025;11:00;2.600,01;2.625,06;2.522,01;2.703,81;Enerji Açığı
03.03.2025;12:00;2.200,01;2.550,01;2.134,01;2.626,51;Enerji Açığı
03.03.2025;13:00;2.366,00;2.666,40;2.295,02;2.746,39;Enerji Açığı
03.03.2025;14:00;2.479,11;2.829,11;2.404,74;2.913,98;Enerji Açığı
03.03.2025;15:00;2.524,00;2.874,00;2.448,28;2.960,22;Enerji Açığı
03.03.2025;16:00;2.775,00;2.995,00;2.691,75;3.084,85;Enerji Açığı
03.03.2025;17:00;2.848,00;2.843,00;2.757,71;2.933,44;Enerji Fazlası
03.03.2025;18:00;2.785,86;1.757,00;1.704,29;2.869,44;Enerji Fazlası
03.03.2025;19:00;2.100,01;1.757,00;1.704,29;2.163,01;Enerji Fazlası
03.03.2025;20:00;2.399,99;2.749,99;2.327,99;2.832,49;Enerji Açığı
03.03.2025;21:00;2.656,00;2.682,40;2.576,32;2.762,87;Enerji Açığı
03.03.2025;22:00;2.080,00;1.301,00;1.261,97;2.142,40;Enerji Fazlası
03.03.2025;23:00;1.927,00;800,00;776,00;1.984,81;Enerji Fazlası
04.03.2025;00:00;2.101,99;2.356,66;2.038,93;2.427,36;Enerji Açığı
04.03.2025;01:00;2.009,00;2.359,00;1.948,73;2.429,77;Enerji Açığı
04.03.2025;02:00;1.894,98;2.244,98;1.838,13;2.312,33;Enerji Açığı
04.03.2025;03:00;1.894,97;2.393,70;1.838,12;2.465,51;Enerji Açığı
04.03.2025;04:00;2.450,47;2.700,00;2.376,96;2.781,00;Enerji Açığı
04.03.2025;05:00;2.450,01;2.666,40;2.376,51;2.746,39;Enerji Açığı
04.03.2025;06:00;2.270,00;2.666,40;2.201,90;2.746,39;Enerji Açığı
04.03.2025;07:00;2.425,00;2.666,40;2.352,25;2.746,39;Enerji Açığı
04.03.2025;08:00;2.949,99;2.976,39;2.861,49;3.065,68;Enerji Açığı
04.03.2025;09:00;2.744,76;2.768,46;2.662,42;2.851,51;Enerji Açığı
04.03.2025;10:00;1.894,97;1.893,97;1.837,15;1.951,82;Enerji Fazlası
04.03.2025;11:00;1.650,01;1.649,01;1.599,54;1.699,51;Enerji Fazlası
04.03.2025;12:00;1.000,00;650,00;630,50;1.030,00;Enerji Fazlası
04.03.2025;13:00;1.421,45;650,00;630,50;1.464,09;Enerji Fazlası
04.03.2025;14:00;1.894,97;650,00;630,50;1.951,82;Enerji Fazlası
04.03.2025;15:00;1.894,97;650,00;630,50;1.951,82;Enerji Fazlası
04.03.2025;16:00;2.359,01;2.109,01;2.045,74;2.429,78;Enerji Fazlası
04.03.2025;17:00;2.699,01;1.075,00;1.042,75;2.779,98;Enerji Fazlası
04.03.2025;18:00;2.949,99;1.651,00;1.601,47;3.038,49;Enerji Fazlası
04.03.2025;19:00;2.848,62;1.651,00;1.601,47;2.934,08;Enerji Fazlası
04.03.2025;20:00;2.900,01;2.999,00;2.813,01;3.088,97;Enerji Açığı
04.03.2025;21:00;2.699,00;2.947,00;2.618,03;3.035,41;Enerji Açığı
04.03.2025;22:00;2.034,00;2.284,00;1.972,98;2.352,52;Enerji Açığı
04.03.2025;23:00;2.342,18;2.596,85;2.271,91;2.674,76;Enerji Açığı
05.03.2025;00:00;2.343,46;2.598,33;2.273,16;2.676,28;Enerji Açığı
05.03.2025;01:00;2.000,00;2.254,87;1.940,00;2.322,52;Enerji Açığı
05.03.2025;02:00;2.033,99;2.288,86;1.972,97;2.357,53;Enerji Açığı
05.03.2025;03:00;2.197,01;2.547,01;2.131,10;2.623,42;Enerji Açığı
05.03.2025;04:00;2.600,00;2.666,40;2.522,00;2.746,39;Enerji Açığı
05.03.2025;05:00;2.699,01;2.849,00;2.618,04;2.934,47;Enerji Açığı
05.03.2025;06:00;2.799,01;2.850,00;2.715,04;2.935,50;Enerji Açığı
05.03.2025;07:00;2.450,00;2.666,40;2.376,50;2.746,39;Enerji Açığı
05.03.2025;08:00;2.918,01;2.918,01;2.830,47;3.005,55;Enerji Fazlası
05.03.2025;09:00;2.100,01;1.100,01;1.067,01;2.163,01;Enerji Fazlası
05.03.2025;10:00;2.492,37;650,00;630,50;2.567,14;Enerji Fazlası
05.03.2025;11:00;1.894,98;649,99;630,49;1.951,83;Enerji Fazlası
05.03.2025;12:00;1.401,49;600,00;582,00;1.443,53;Enerji Fazlası
05.03.2025;13:00;1.650,00;500,00;485,00;1.699,50;Enerji Fazlası
05.03.2025;14:00;1.894,98;600,00;582,00;1.951,83;Enerji Fazlası
05.03.2025;15:00;1.894,98;650,00;630,50;1.951,83;Enerji Fazlası
05.03.2025;16:00;2.253,59;649,99;630,49;2.321,20;Enerji Fazlası
05.03.2025;17:00;2.846,02;1.651,00;1.601,47;2.931,40;Enerji Fazlası
05.03.2025;18:00;2.900,01;2.650,01;2.570,51;2.987,01;Enerji Fazlası
05.03.2025;19:00;2.799,01;1.909,01;1.851,74;2.882,98;Enerji Fazlası
05.03.2025;20:00;2.850,07;2.999,20;2.764,57;3.089,18;Enerji Açığı
05.03.2025;21:00;2.848,00;2.999,02;2.762,56;3.088,99;Enerji Açığı
05.03.2025;22:00;2.255,80;2.605,80;2.188,13;2.683,97;Enerji Açığı
05.03.2025;23:00;2.397,01;2.700,00;2.325,10;2.781,00;Enerji Açığı
06.03.2025;00:00;2.055,68;2.450,00;1.994,01;2.523,50;Enerji Açığı
06.03.2025;01:00;2.099,46;2.400,00;2.036,48;2.472,00;Enerji Açığı
06.03.2025;02:00;2.099,46;2.349,46;2.036,48;2.419,94;Enerji Açığı
06.03.2025;03:00;2.099,46;2.349,46;2.036,48;2.419,94;Enerji Açığı
06.03.2025;04:00;2.503,96;2.530,05;2.428,84;2.605,95;Enerji Açığı
06.03.2025;05:00;2.600,01;2.800,00;2.522,01;2.884,00;Enerji Açığı
06.03.2025;06:00;2.714,06;1.787,00;1.733,39;2.795,48;Enerji Fazlası
06.03.2025;07:00;2.599,99;1.651,00;1.601,47;2.677,99;Enerji Fazlası
06.03.2025;08:00;2.847,99;1.647,99;1.598,55;2.933,43;Enerji Fazlası
06.03.2025;09:00;2.610,11;660,00;640,20;2.688,41;Enerji Fazlası
06.03.2025;10:00;1.894,98;1.894,98;1.838,13;1.951,83;Enerji Fazlası
